keyword,author_id
 Joint properties,54399816500
 Process responses,54399816500
Aluminum alloys,55726346900
 Friction stir welding,55726346900
 Joint properties,55726346900
 Process responses,55726346900
Aluminum alloys,55585953300
 Friction stir welding,55585953300
 Joint properties,55585953300
 Process responses,55585953300
Aluminum alloys,24295291100
 Friction stir welding,24295291100
 Joint properties,24295291100
 Process responses,24295291100
Aluminum alloys,8935514400
 Friction stir welding,8935514400
 Joint properties,8935514400
 Process responses,8935514400
Aluminum alloys,56762988100
 Friction stir welding,56762988100
 Joint properties,56762988100
 Process responses,56762988100
Aluminum alloys,7401969039
 Friction stir welding,7401969039
 Joint properties,7401969039
 Process responses,7401969039
collaborative design,56300864300
 concurrent engineering,56300864300
 Multi-user CAD,56300864300
collaborative design,56830076500
 concurrent engineering,56830076500
collaborative design,35269204800
 concurrent engineering,35269204800
 Multi-user CAD,35269204800
collaborative design,6603040755
 concurrent engineering,6603040755
 Multi-user CAD,6603040755
collaborative design,57192964074
 concurrent engineering,57192964074
 Multi-user CAD,57192964074
collaborative design,57192955909
 concurrent engineering,57192955909
 Multi-user CAD,57192955909
collaborative design,57192959498
 concurrent engineering,57192959498
 Multi-user CAD,57192959498
collaborative design,57192961253
 concurrent engineering,57192961253
 Multi-user CAD,57192961253
Design Optimization,57195420301
 Mobile Robots,57195420301
 Soft Robots,57195420301
Design Optimization,7401970125
 Mobile Robots,7401970125
 Soft Robots,7401970125
Design Optimization,36349287300
 Mobile Robots,36349287300
 Soft Robots,36349287300
avionics,7103395611
 beam testing,7103395611
 BRAM,7103395611
 EDAC,7103395611
 FPGA,7103395611
 IOB,7103395611
 MMCM,7103395611
 PLL,7103395611
 SEE,7103395611
 SERDES,7103395611
 soft-error rate,7103395611
 space,7103395611
avionics,18038642000
 beam testing,18038642000
 BRAM,18038642000
 EDAC,18038642000
 FPGA,18038642000
 IOB,18038642000
 MMCM,18038642000
 PLL,18038642000
 SEE,18038642000
 SERDES,18038642000
 soft-error rate,18038642000
 space,18038642000
avionics,57208709468
 beam testing,57208709468
 BRAM,57208709468
 EDAC,57208709468
 FPGA,57208709468
 IOB,57208709468
 MMCM,57208709468
 PLL,57208709468
 SEE,57208709468
 SERDES,57208709468
 soft-error rate,57208709468
 space,57208709468
avionics,57208710317
 beam testing,57208710317
 BRAM,57208710317
 EDAC,57208710317
 FPGA,57208710317
 IOB,57208710317
 MMCM,57208710317
 PLL,57208710317
 SEE,57208710317
 SERDES,57208710317
 soft-error rate,57208710317
 space,57208710317
avionics,57208709846
 beam testing,57208709846
 BRAM,57208709846
 EDAC,57208709846
 FPGA,57208709846
 IOB,57208709846
 MMCM,57208709846
 PLL,57208709846
 SEE,57208709846
 SERDES,57208709846
 soft-error rate,57208709846
 space,57208709846
avionics,57170532300
 beam testing,57170532300
 BRAM,57170532300
 EDAC,57170532300
 FPGA,57170532300
 IOB,57170532300
 MMCM,57170532300
 PLL,57170532300
 SEE,57170532300
 SERDES,57170532300
 soft-error rate,57170532300
 space,57170532300
avionics,57208702517
 beam testing,57208702517
 BRAM,57208702517
 EDAC,57208702517
 FPGA,57208702517
 IOB,57208702517
 MMCM,57208702517
 PLL,57208702517
 SEE,57208702517
 SERDES,57208702517
 soft-error rate,57208702517
 space,57208702517
avionics,57208707588
 beam testing,57208707588
 BRAM,57208707588
 EDAC,57208707588
 FPGA,57208707588
 IOB,57208707588
 MMCM,57208707588
 PLL,57208707588
 SEE,57208707588
 SERDES,57208707588
 soft-error rate,57208707588
 space,57208707588
avionics,57208707585
 beam testing,57208707585
 BRAM,57208707585
 EDAC,57208707585
 FPGA,57208707585
 IOB,57208707585
 MMCM,57208707585
 PLL,57208707585
 SEE,57208707585
 SERDES,57208707585
 soft-error rate,57208707585
 space,57208707585
avionics,6508147112
 beam testing,6508147112
 BRAM,6508147112
 EDAC,6508147112
 FPGA,6508147112
 IOB,6508147112
 MMCM,6508147112
 PLL,6508147112
 SEE,6508147112
 SERDES,6508147112
 soft-error rate,6508147112
 space,6508147112
avionics,57208706948
 beam testing,57208706948
 BRAM,57208706948
 EDAC,57208706948
 FPGA,57208706948
 IOB,57208706948
 MMCM,57208706948
 PLL,57208706948
 SEE,57208706948
 SERDES,57208706948
 soft-error rate,57208706948
 space,57208706948
avionics,57204469757
 beam testing,57204469757
 BRAM,57204469757
 EDAC,57204469757
 FPGA,57204469757
 IOB,57204469757
 MMCM,57204469757
 PLL,57204469757
 SEE,57204469757
 SERDES,57204469757
 soft-error rate,57204469757
 space,57204469757
avionics,7003292762
 beam testing,7003292762
 BRAM,7003292762
 EDAC,7003292762
 IOB,7003292762
 MMCM,7003292762
 PLL,7003292762
 SEE,7003292762
 SERDES,7003292762
 soft-error rate,7003292762
 space,7003292762
Codon bias,56371366400
 Deep learning,56371366400
 Language modeling,56371366400
 Machine learning,56371366400
Codon bias,55078951500
 Deep learning,55078951500
 Language modeling,55078951500
 Machine learning,55078951500
Codon bias,57202818911
 Deep learning,57202818911
 Language modeling,57202818911
 Machine learning,57202818911
Codon bias,57215280005
 Deep learning,57215280005
 Language modeling,57215280005
 Machine learning,57215280005
Codon bias,6602958570
 Deep learning,6602958570
 Language modeling,6602958570
 Machine learning,6602958570
Codon bias,7102523474
 Deep learning,7102523474
 Language modeling,7102523474
 Machine learning,7102523474
Economic cycles,57194141209
 Organizational issues,57194141209
 Organizational learning,57194141209
 Recession,57194141209
 Recovery,57194141209
Economic cycles,55171433700
 Organizational issues,55171433700
 Organizational learning,55171433700
 Recession,55171433700
 Recovery,55171433700
Economic cycles,23569552400
 Organizational issues,23569552400
 Organizational learning,23569552400
 Recession,23569552400
 Recovery,23569552400
Algorithm,57202818911
 Colored de Bruijn graph,57202818911
 Phylogenetics,57202818911
 Whole genome sequence,57202818911
Algorithm,56371366400
 Colored de Bruijn graph,56371366400
 Phylogenetics,56371366400
 Whole genome sequence,56371366400
Algorithm,55376424100
 Colored de Bruijn graph,55376424100
 Phylogenetics,55376424100
 Whole genome sequence,55376424100
Algorithm,55078951500
 Colored de Bruijn graph,55078951500
 Phylogenetics,55078951500
 Whole genome sequence,55078951500
Algorithm,6602958570
 Colored de Bruijn graph,6602958570
 Phylogenetics,6602958570
 Whole genome sequence,6602958570
Algorithm,7006440923
 Colored de Bruijn graph,7006440923
 Phylogenetics,7006440923
 Whole genome sequence,7006440923
Algorithm,14057706900
 Colored de Bruijn graph,14057706900
 Phylogenetics,14057706900
 Whole genome sequence,14057706900
Algorithm,7102523474
 Colored de Bruijn graph,7102523474
 Phylogenetics,7102523474
 Whole genome sequence,7102523474
De Bruijn graph,56371366400
 Graph,56371366400
 GWAS,56371366400
 Polymorphism,56371366400
De Bruijn graph,57202818911
 Graph,57202818911
 GWAS,57202818911
 Polymorphism,57202818911
De Bruijn graph,55376424100
 Graph,55376424100
 GWAS,55376424100
 Polymorphism,55376424100
De Bruijn graph,55078951500
 Graph,55078951500
 GWAS,55078951500
 Polymorphism,55078951500
De Bruijn graph,6602958570
 Graph,6602958570
 GWAS,6602958570
 Polymorphism,6602958570
De Bruijn graph,7006440923
 Graph,7006440923
 GWAS,7006440923
 Polymorphism,7006440923
De Bruijn graph,14057706900
 Graph,14057706900
 GWAS,14057706900
 Polymorphism,14057706900
De Bruijn graph,7102523474
 Graph,7102523474
 GWAS,7102523474
 Polymorphism,7102523474
cooperation,57195317234
 game theory,57195317234
cooperation,16178649400
 game theory,16178649400
Construction,55171433700
 Experiential learning,55171433700
 Simulations,55171433700
Construction,23569552400
 Experiential learning,23569552400
 Simulations,23569552400
Bearings,57198919773
 Bridge,57198919773
 Damage,57198919773
 Experimental analysis,57198919773
 Fragility,57198919773
 Incremental dynamic analysis,57198919773
 Seismic behavior,57198919773
Bearings,54787829800
 Bridge,54787829800
 Damage,54787829800
 Experimental analysis,54787829800
 Fragility,54787829800
 Incremental dynamic analysis,54787829800
 Seismic behavior,54787829800
Bearings,7003663333
 Bridge,7003663333
 Damage,7003663333
 Experimental analysis,7003663333
 Fragility,7003663333
 Incremental dynamic analysis,7003663333
 Seismic behavior,7003663333
collaboration,56672834700
 design intent,56672834700
 heterogeneous CAD,56672834700
 Interoperability,56672834700
collaboration,56830076500
 design intent,56830076500
 heterogeneous CAD,56830076500
collaboration,6603625990
 design intent,6603625990
 heterogeneous CAD,6603625990
 Interoperability,6603625990
conventional cascode,57193008289
 Differential stage,57193008289
 low-power amplifier,57193008289
 ultra-high voltage gain,57193008289
 weak/moderate inversion,57193008289
conventional cascode,7005836251
 Differential stage,7005836251
 low-power amplifier,7005836251
 ultra-high voltage gain,7005836251
 weak/moderate inversion,7005836251
conventional cascode,35209941000
 Differential stage,35209941000
 low-power amplifier,35209941000
 ultra-high voltage gain,35209941000
 weak/moderate inversion,35209941000
"clean water, Village Drill",7004300863
 design for the developing world,7004300863
 engineering for global development,7004300863
 poverty alleviation,7004300863
"clean water, Village Drill",55858031100
 design for the developing world,55858031100
 engineering for global development,55858031100
 poverty alleviation,55858031100
"clean water, Village Drill",57192816311
 design for the developing world,57192816311
 engineering for global development,57192816311
 poverty alleviation,57192816311
asset rating,55550262000
 climate normalization,55550262000
 commercial buildings,55550262000
 energy efficiency,55550262000
 energy simulation,55550262000
asset rating,36167063600
 climate normalization,36167063600
 commercial buildings,36167063600
 energy efficiency,36167063600
 energy simulation,36167063600
asset rating,55550264900
 climate normalization,55550264900
 commercial buildings,55550264900
 energy efficiency,55550264900
 energy simulation,55550264900
asset rating,7006420570
 climate normalization,7006420570
 commercial buildings,7006420570
 energy efficiency,7006420570
 energy simulation,7006420570
Bézier projection,57192156100
 Hierarchical spline spaces,57192156100
 Isogeometric analysis,57192156100
 Local refinement and coarsening,57192156100
 Phase field,57192156100
 Tumor growth,57192156100
Bézier projection,9942259800
 Hierarchical spline spaces,9942259800
 Local refinement and coarsening,9942259800
 Phase field,9942259800
 Tumor growth,9942259800
Bézier projection,36675881600
 Hierarchical spline spaces,36675881600
 Isogeometric analysis,36675881600
 Local refinement and coarsening,36675881600
 Phase field,36675881600
 Tumor growth,36675881600
Bézier projection,55911870000
 Hierarchical spline spaces,55911870000
 Local refinement and coarsening,55911870000
 Phase field,55911870000
 Tumor growth,55911870000
Bézier projection,35366248300
 Hierarchical spline spaces,35366248300
 Isogeometric analysis,35366248300
 Local refinement and coarsening,35366248300
 Phase field,35366248300
 Tumor growth,35366248300
high-density,55855376400
 modeling and simulation,55855376400
 Multi-agent modeling,55855376400
 UAV systems,55855376400
 unmanned aerial vehicles,55855376400
high-density,56830076500
 modeling and simulation,56830076500
 Multi-agent modeling,56830076500
 UAV systems,56830076500
 unmanned aerial vehicles,56830076500
Crystal plasticity,57203486012
 Dislocation pile-up,57203486012
 Dual phase steel,57203486012
 Representative volume element,57203486012
 Superdislocation,57203486012
Crystal plasticity,55359526600
 Dislocation pile-up,55359526600
 Dual phase steel,55359526600
 Representative volume element,55359526600
 Superdislocation,55359526600
Crystal plasticity,26323686000
 Dislocation pile-up,26323686000
 Dual phase steel,26323686000
 Representative volume element,26323686000
 Superdislocation,26323686000
Crystal plasticity,12142543700
 Dislocation pile-up,12142543700
 Dual phase steel,12142543700
 Representative volume element,12142543700
 Superdislocation,12142543700
Crystal plasticity,8705255200
 Dislocation pile-up,8705255200
 Dual phase steel,8705255200
 Representative volume element,8705255200
 Superdislocation,8705255200
Crystal plasticity,7006583274
 Dislocation pile-up,7006583274
 Dual phase steel,7006583274
 Representative volume element,7006583274
 Superdislocation,7006583274
integrated optics,56492379200
 intrinsic film stress,56492379200
 microfabrication,56492379200
 optical waveguides,56492379200
 Silica,56492379200
 water absorption,56492379200
integrated optics,57194162490
 intrinsic film stress,57194162490
 microfabrication,57194162490
 optical waveguides,57194162490
 Silica,57194162490
 water absorption,57194162490
integrated optics,56709287700
 intrinsic film stress,56709287700
 microfabrication,56709287700
 optical waveguides,56709287700
 Silica,56709287700
 water absorption,56709287700
integrated optics,57194158491
 intrinsic film stress,57194158491
 microfabrication,57194158491
 optical waveguides,57194158491
 Silica,57194158491
 water absorption,57194158491
integrated optics,57194155925
 intrinsic film stress,57194155925
 microfabrication,57194155925
 optical waveguides,57194155925
 Silica,57194155925
 water absorption,57194155925
integrated optics,16422844400
 intrinsic film stress,16422844400
 optical waveguides,16422844400
 Silica,16422844400
 water absorption,16422844400
integrated optics,7102975249
 intrinsic film stress,7102975249
 optical waveguides,7102975249
 Silica,7102975249
 water absorption,7102975249
Air-bubble mixing,35182844400
 Microfluidics,35182844400
 Point-of-care,35182844400
 Single molecule RNA detection,35182844400
Air-bubble mixing,57217654846
 Microfluidics,57217654846
 Point-of-care,57217654846
 Single molecule RNA detection,57217654846
Air-bubble mixing,57192893058
 Microfluidics,57192893058
 Point-of-care,57192893058
 Single molecule RNA detection,57192893058
Air-bubble mixing,56492379200
 Microfluidics,56492379200
 Point-of-care,56492379200
 Single molecule RNA detection,56492379200
Air-bubble mixing,56709364700
 Microfluidics,56709364700
 Point-of-care,56709364700
 Single molecule RNA detection,56709364700
Air-bubble mixing,55544941800
 Microfluidics,55544941800
 Point-of-care,55544941800
 Single molecule RNA detection,55544941800
Air-bubble mixing,7202812767
 Microfluidics,7202812767
 Point-of-care,7202812767
 Single molecule RNA detection,7202812767
Air-bubble mixing,6603907334
 Microfluidics,6603907334
 Point-of-care,6603907334
 Single molecule RNA detection,6603907334
Air-bubble mixing,7402407628
 Microfluidics,7402407628
 Point-of-care,7402407628
 Single molecule RNA detection,7402407628
Air-bubble mixing,7102975249
 Microfluidics,7102975249
 Point-of-care,7102975249
 Single molecule RNA detection,7102975249
Air-bubble mixing,16422844400
 Microfluidics,16422844400
 Point-of-care,16422844400
 Single molecule RNA detection,16422844400
Air-bubble mixing,7103123753
 Microfluidics,7103123753
 Point-of-care,7103123753
 Single molecule RNA detection,7103123753
Live fuels,55945072200
 Shrub combustion,55945072200
 Wildland fire modeling,55945072200
Live fuels,55944583700
 Shrub combustion,55944583700
 Wildland fire modeling,55944583700
Live fuels,7102857304
 Shrub combustion,7102857304
 Wildland fire modeling,7102857304
Electric distribution network,56755464700
 LiDAR,56755464700
 Outage prediction model,56755464700
 Resilience,56755464700
 Severe weather,56755464700
 Vegetation management,56755464700
Electric distribution network,35099253600
 LiDAR,35099253600
 Outage prediction model,35099253600
 Resilience,35099253600
 Severe weather,35099253600
 Vegetation management,35099253600
Electric distribution network,7005523706
 LiDAR,7005523706
 Outage prediction model,7005523706
 Resilience,7005523706
 Severe weather,7005523706
 Vegetation management,7005523706
Electric distribution network,57031532600
 LiDAR,57031532600
 Outage prediction model,57031532600
 Resilience,57031532600
 Severe weather,57031532600
 Vegetation management,57031532600
 dynamic equivalent,8448666000
 information,8448666000
 manifold boundary approximation method,8448666000
 system identification,8448666000
 dynamic equivalent,6701777223
 information,6701777223
 manifold boundary approximation method,6701777223
 system identification,6701777223
Computational differential geometry,57218886193
 dynamic equivalent,57218886193
 information,57218886193
 manifold boundary approximation method,57218886193
 system identification,57218886193
Cell therapy,56364369100
 Endogenous TGase,56364369100
 Micro-scaffold capsule,56364369100
 Pathological liver,56364369100
 Targeted cell delivery,56364369100
Cell therapy,57202367046
 Endogenous TGase,57202367046
 Micro-scaffold capsule,57202367046
 Pathological liver,57202367046
 Targeted cell delivery,57202367046
Cell therapy,57193409777
 Endogenous TGase,57193409777
 Micro-scaffold capsule,57193409777
 Pathological liver,57193409777
 Targeted cell delivery,57193409777
Cell therapy,57193401477
 Endogenous TGase,57193401477
 Micro-scaffold capsule,57193401477
 Pathological liver,57193401477
 Targeted cell delivery,57193401477
Cell therapy,56896749800
 Endogenous TGase,56896749800
 Micro-scaffold capsule,56896749800
 Pathological liver,56896749800
 Targeted cell delivery,56896749800
Cell therapy,55877167500
 Endogenous TGase,55877167500
 Micro-scaffold capsule,55877167500
 Pathological liver,55877167500
 Targeted cell delivery,55877167500
Cell therapy,56247393100
 Endogenous TGase,56247393100
 Micro-scaffold capsule,56247393100
 Pathological liver,56247393100
 Targeted cell delivery,56247393100
Cell therapy,7404963860
 Endogenous TGase,7404963860
 Micro-scaffold capsule,7404963860
 Pathological liver,7404963860
 Targeted cell delivery,7404963860
Cell therapy,37105487900
 Endogenous TGase,37105487900
 Micro-scaffold capsule,37105487900
 Pathological liver,37105487900
 Targeted cell delivery,37105487900
Cell therapy,7403361614
 Endogenous TGase,7403361614
 Micro-scaffold capsule,7403361614
 Pathological liver,7403361614
 Targeted cell delivery,7403361614
Cell therapy,52663627000
 Endogenous TGase,52663627000
 Micro-scaffold capsule,52663627000
 Pathological liver,52663627000
 Targeted cell delivery,52663627000
Cell therapy,14321763900
 Endogenous TGase,14321763900
 Micro-scaffold capsule,14321763900
 Pathological liver,14321763900
 Targeted cell delivery,14321763900
band gaps,57194047397
 ferritin,57194047397
 metal oxides,57194047397
 nanoparticles,57194047397
 synthesis,57194047397
band gaps,57193099661
 ferritin,57193099661
 metal oxides,57193099661
 nanoparticles,57193099661
 synthesis,57193099661
band gaps,57208823236
 ferritin,57208823236
 metal oxides,57208823236
 nanoparticles,57208823236
 synthesis,57208823236
band gaps,57194047820
 ferritin,57194047820
 metal oxides,57194047820
 nanoparticles,57194047820
 synthesis,57194047820
band gaps,57213462935
 ferritin,57213462935
 metal oxides,57213462935
 nanoparticles,57213462935
 synthesis,57213462935
band gaps,35587077000
 ferritin,35587077000
 metal oxides,35587077000
 nanoparticles,35587077000
 synthesis,35587077000
band gaps,57212277009
 ferritin,57212277009
 metal oxides,57212277009
 nanoparticles,57212277009
 synthesis,57212277009
 manganese oxide,57194047397
band gaps,55938156500
 ferritin,55938156500
 manganese oxide,55938156500
 nanoparticles,55938156500
 synthesis,55938156500
 manganese oxide,57193099661
band gaps,57194061052
 ferritin,57194061052
 manganese oxide,57194061052
 nanoparticles,57194061052
 synthesis,57194061052
 manganese oxide,57208823236
 manganese oxide,57213462935
 manganese oxide,57194047820
band gaps,56080900100
 ferritin,56080900100
 manganese oxide,56080900100
 nanoparticles,56080900100
 synthesis,56080900100
band gaps,57196655805
 ferritin,57196655805
 manganese oxide,57196655805
 nanoparticles,57196655805
 synthesis,57196655805
 manganese oxide,35587077000
 manganese oxide,57212277009
Heterogeneous CAD,15831070600
 MESH CAD,15831070600
 Neutral Format,15831070600
Heterogeneous CAD,35615891900
 MESH CAD,35615891900
 Neutral Format,35615891900
Heterogeneous CAD,56331127200
 MESH CAD,56331127200
 Neutral Format,56331127200
3-omega,12646129300
 Spider silk,12646129300
 Synthetic silk,12646129300
 Thermal characterization,12646129300
 Transient electrothermal technique,12646129300
3-omega,55812232700
 Spider silk,55812232700
 Synthetic silk,55812232700
 Thermal characterization,55812232700
 Transient electrothermal technique,55812232700
3-omega,36933855300
 Spider silk,36933855300
 Synthetic silk,36933855300
 Thermal characterization,36933855300
 Transient electrothermal technique,36933855300
3-omega,7006253705
 Spider silk,7006253705
 Synthetic silk,7006253705
 Thermal characterization,7006253705
 Transient electrothermal technique,7006253705
3-omega,55812858700
 Spider silk,55812858700
 Synthetic silk,55812858700
 Thermal characterization,55812858700
 Transient electrothermal technique,55812858700
3-omega,57203178543
 Spider silk,57203178543
 Synthetic silk,57203178543
 Thermal characterization,57203178543
 Transient electrothermal technique,57203178543
Essential tremor,57192307368
 Frequency response,57192307368
 Impedance,57192307368
 Parkinson’s disease,57192307368
 System dynamics,57192307368
 Tremor suppression,57192307368
Essential tremor,14033673100
 Frequency response,14033673100
 Impedance,14033673100
 Parkinson’s disease,14033673100
 System dynamics,14033673100
 Tremor suppression,14033673100
available data,7403131979
 Bayesian analysis,7403131979
 designed experiments,7403131979
 repeats and replicates,7403131979
available data,7103186661
 Bayesian analysis,7103186661
 designed experiments,7103186661
 repeats and replicates,7103186661
available data,7202711709
 Bayesian analysis,7202711709
 designed experiments,7202711709
 repeats and replicates,7202711709
available data,39862017300
 Bayesian analysis,39862017300
 designed experiments,39862017300
 repeats and replicates,39862017300
automotive applications,56330168500
 isogeometric analysis,56330168500
 Kirchhoff-Love,56330168500
 Reissner-Mindlin,56330168500
 shells,56330168500
automotive applications,57194015684
 isogeometric analysis,57194015684
 Kirchhoff-Love,57194015684
 Reissner-Mindlin,57194015684
 shells,57194015684
automotive applications,9942259800
 isogeometric analysis,9942259800
 Kirchhoff-Love,9942259800
 Reissner-Mindlin,9942259800
 shells,9942259800
automotive applications,57194006378
 isogeometric analysis,57194006378
 Kirchhoff-Love,57194006378
 Reissner-Mindlin,57194006378
 shells,57194006378
automotive applications,35316779800
 isogeometric analysis,35316779800
 Kirchhoff-Love,35316779800
 Reissner-Mindlin,35316779800
 shells,35316779800
automotive applications,6508342170
 isogeometric analysis,6508342170
 Kirchhoff-Love,6508342170
 Reissner-Mindlin,6508342170
 shells,6508342170
human-robot interaction,35175200200
 multi-objective decision making,35175200200
 robot path-planning,35175200200
 user interface design,35175200200
 multi-objective decision making,7005513246
 robot path-planning,7005513246
 user interface design,7005513246
haptic feedback,57189227384
 human-swarm interaction,57189227384
 situation awareness,57189227384
haptic feedback,19639917400
 human-swarm interaction,19639917400
 situation awareness,19639917400
haptic feedback,57189219942
 human-swarm interaction,57189219942
 situation awareness,57189219942
haptic feedback,7005513246
 human-swarm interaction,7005513246
 situation awareness,7005513246
Back projection,57193266780
 Radar,57193266780
 SAR tomography,57193266780
 Synthetic aperture radar,57193266780
 Vegetation scattering,57193266780
Back projection,35508257500
 Radar,35508257500
 SAR tomography,35508257500
 Synthetic aperture radar,35508257500
 Vegetation scattering,35508257500
Dynamic data reconciliation,9277159100
 Industrial data,9277159100
 Kalman filter,9277159100
 Moving horizon estimation,9277159100
 Wired drillpipe,9277159100
Dynamic data reconciliation,56941526100
 Industrial data,56941526100
 Kalman filter,56941526100
 Moving horizon estimation,56941526100
 Wired drillpipe,56941526100
Front-end planning (FEP),36459611200
 Planning,36459611200
 Project definition rating index (PDRI),36459611200
 Risk management,36459611200
 Scope definition,36459611200
Front-end planning (FEP),7402074463
 Planning,7402074463
 Project definition rating index (PDRI),7402074463
 Risk management,7402074463
 Scope definition,7402074463
Jet,55194109800
 ODT,55194109800
 One dimensional turbulence,55194109800
 Particle dispersion,55194109800
Jet,7004834766
 ODT,7004834766
 One dimensional turbulence,7004834766
 Particle dispersion,7004834766
Jet,8660143800
 One dimensional turbulence,8660143800
 Particle dispersion,8660143800
Aluminum alloys,57192106462
 Friction stir spot welding,57192106462
 Joint strength,57192106462
 Material flow,57192106462
 Process response,57192106462
 Tool geometry,57192106462
 Friction stir spot welding,57193564939
 Joint strength,57193564939
 Material flow,57193564939
 Process response,57193564939
 Tool geometry,57193564939
 Friction stir spot welding,54399816500
 Joint strength,54399816500
 Material flow,54399816500
 Process response,54399816500
 Tool geometry,54399816500
Aluminum alloys,56012868500
 Friction stir spot welding,56012868500
 Joint strength,56012868500
 Material flow,56012868500
 Process response,56012868500
 Tool geometry,56012868500
 Friction stir spot welding,55726346900
 Joint strength,55726346900
 Material flow,55726346900
 Process response,55726346900
 Tool geometry,55726346900
 Friction stir spot welding,24295291100
 Joint strength,24295291100
 Material flow,24295291100
 Process response,24295291100
 Tool geometry,24295291100
 Friction stir spot welding,8935514400
 Joint strength,8935514400
 Material flow,8935514400
 Process response,8935514400
 Tool geometry,8935514400
Bayesian additive regression trees,57190189579
 critical infrastructure outage modeling,57190189579
 electric distribution network,57190189579
 quantile regression forests,57190189579
 weather hazards,57190189579
Bayesian additive regression trees,56755464700
 critical infrastructure outage modeling,56755464700
 electric distribution network,56755464700
 quantile regression forests,56755464700
 weather hazards,56755464700
Bayesian additive regression trees,57031532600
 critical infrastructure outage modeling,57031532600
 electric distribution network,57031532600
 quantile regression forests,57031532600
 weather hazards,57031532600
Bayesian additive regression trees,7005523706
 critical infrastructure outage modeling,7005523706
 electric distribution network,7005523706
 quantile regression forests,7005523706
 weather hazards,7005523706
Bayesian additive regression trees,8372868700
 critical infrastructure outage modeling,8372868700
 electric distribution network,8372868700
 quantile regression forests,8372868700
 weather hazards,8372868700
Bayesian additive regression trees,55946345200
 critical infrastructure outage modeling,55946345200
 electric distribution network,55946345200
 quantile regression forests,55946345200
 weather hazards,55946345200
Elementary teacher education,55574195279
 STEM,55574195279
 Technology education,55574195279
Elementary teacher education,56608873500
 STEM,56608873500
 Technology education,56608873500
Elementary teacher education,56608333500
 STEM,56608333500
 Technology education,56608333500
Elementary teacher education,7004980415
 STEM,7004980415
 Technology education,7004980415
Failure modes,8048702500
 Masonry prisms,8048702500
 Nonlinear behavior,8048702500
 Stiffness ratio,8048702500
 Stress-strain relationship,8048702500
Failure modes,7004435321
 Masonry prisms,7004435321
 Nonlinear behavior,7004435321
 Stiffness ratio,7004435321
 Stress-strain relationship,7004435321
Failure modes,6506269903
 Masonry prisms,6506269903
 Nonlinear behavior,6506269903
 Stiffness ratio,6506269903
 Stress-strain relationship,6506269903
Failure modes,23134948300
 Masonry prisms,23134948300
 Nonlinear behavior,23134948300
 Stiffness ratio,23134948300
 Stress-strain relationship,23134948300
Failure modes,7004615647
 Masonry prisms,7004615647
 Nonlinear behavior,7004615647
 Stiffness ratio,7004615647
 Stress-strain relationship,7004615647
disordered nucleation,24921842300
 flux penetration,24921842300
 superconducting radio frequency cavities,24921842300
 superheating field,24921842300
disordered nucleation,55034648400
 flux penetration,55034648400
 superconducting radio frequency cavities,55034648400
 superheating field,55034648400
disordered nucleation,8448666000
 flux penetration,8448666000
 superconducting radio frequency cavities,8448666000
 superheating field,8448666000
disordered nucleation,25222495900
 flux penetration,25222495900
 superconducting radio frequency cavities,25222495900
 superheating field,25222495900
disordered nucleation,6601987763
 flux penetration,6601987763
 superconducting radio frequency cavities,6601987763
 superheating field,6601987763
disordered nucleation,7004441442
 flux penetration,7004441442
 superconducting radio frequency cavities,7004441442
 superheating field,7004441442
Electron backscattering diffraction (EBSD),57118455800
 Friction stir welding,57118455800
 In-situ,57118455800
 Texture,57118455800
Electron backscattering diffraction (EBSD),7401431037
 In-situ,7401431037
 Texture,7401431037
 receiving antenna,48361087900
 superdirective antenna,48361087900
 receiving antenna,7003381644
 superdirective antenna,7003381644
Algorithms,57190000029
 Atria,57190000029
 Optimization,57190000029
 Skybridges,57190000029
 Structural analysis,57190000029
 Tall buildings,57190000029
Algorithms,55953141600
 Atria,55953141600
 Optimization,55953141600
 Skybridges,55953141600
 Structural analysis,55953141600
 Tall buildings,55953141600
Data association,51461758000
 multiple target tracking (MTT),51461758000
 random sample consensus (RANSAC),51461758000
Data association,56825569600
 multiple target tracking (MTT),56825569600
 random sample consensus (RANSAC),56825569600
Data association,35562442700
 multiple target tracking (MTT),35562442700
 random sample consensus (RANSAC),35562442700
Bed load,56556056000
 Database,56556056000
 Hydrologic information system,56556056000
 Sediment,56556056000
 Transport,56556056000
Bed load,26642910500
 Database,26642910500
 Hydrologic information system,26642910500
 Sediment,26642910500
 Transport,26642910500
Bed load,12808778700
 Database,12808778700
 Hydrologic information system,12808778700
 Sediment,12808778700
 Transport,12808778700
Active integrated antenna (AIA),36240601900
 circular polarization (CP),36240601900
 harmonic suppression,36240601900
 linear polarization (LP),36240601900
 patch antenna,36240601900
 power added efficiency (PAE),36240601900
Active integrated antenna (AIA),57189030360
 circular polarization (CP),57189030360
 harmonic suppression,57189030360
 linear polarization (LP),57189030360
 patch antenna,57189030360
 power added efficiency (PAE),57189030360
Active integrated antenna (AIA),16027856900
 circular polarization (CP),16027856900
 harmonic suppression,16027856900
 linear polarization (LP),16027856900
 patch antenna,16027856900
 power added efficiency (PAE),16027856900
Active integrated antenna (AIA),7003381644
 circular polarization (CP),7003381644
 harmonic suppression,7003381644
 linear polarization (LP),7003381644
 patch antenna,7003381644
 power added efficiency (PAE),7003381644
Image analysis,57203836305
 Liquid resin infusion,57203836305
 Void transport,57203836305
 Voids,57203836305
Image analysis,55813139600
